Squad,Time,Comp,Round,Day,Venue,Result,GF,GA,penfor,penagainst,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Shooting_Standard_Gls,Shooting_Standard_Sh,Shooting_Standard_Sot,Shooting_Standard_Sot_Pct,Shooting_Standard_G_perSh,Shooting_Standard_G_perSot,Shooting_Standard_Dist,Shooting_Standard_Fk,Shooting_Standard_Pk,Shooting_Standard_Pkatt,Shooting_Expected_Npxg,Shooting_Expected_Npxg_perSh,Shooting_Expected_G_Xg,Shooting_Expected_Np_G_Xg,Keeper_Performance_Sota,Keeper_Performance_Ga,Keeper_Performance_Saves,Keeper_Performance_Save_Pct,Keeper_Performance_Cs,Keeper_Performance_Psxg,Keeper_Performance_Psxg_Plus_per,Keeper_Pkatt,Keeper_Pka,Keeper_Pksv,Keeper_Pkm,Keeper_Launched_Cmp,Keeper_Launched_Att,Keeper_Launched_Cmp_Pct,Keeper_Passes_Att,Keeper_Passes_Thr,Keeper_Passes_Launch_Pct,Keeper_Passes_Avglen,Keeper_Att,Keeper_Launch_Pct,Keeper_Avglen,Keeper_Crosses_Opp,Keeper_Crosses_Stp,Keeper_Crosses_Stp_Pct,Keeper_Sweeper_No_Opa,Keeper_Sweeper_Avgdist,Passing_Total_Cmp,Passing_Total_Att,Passing_Total_Cmp_Pct,Passing_Total_Totdist,Passing_Total_Prgdist,Passing_Short_Cmp,Passing_Short_Att,Passing_Short_Cmp_Pct,Passing_Medium_Cmp,Passing_Medium_Att,Passing_Medium_Cmp_Pct,Passing_Long_Cmp,Passing_Long_Att,Passing_Long_Cmp_Pct,Passing_Ast,Passing_Xag,Passing_Xa,Passing_Kp,Passing_One_Third,Passing_Ppa,Passing_Crspa,Passing_Prgp,Passing_Types_Live,Passing_Types_Dead,Passing_Types_Fk,Passing_Types_Tb,Passing_Types_Sw,Passing_Types_Crs,Passing_Types_Ti,Passing_Types_Ck,Passing_Types_In,Passing_Types_Out,Passing_Types_Str,Passing_Types_Outcomes_Off,Passing_Types_Outcomes_Blocks,Gca_Sca,Gca_Passlive,Gca_Passdead,Gca_To,Gca_Sh,Gca_Fld,Gca_Def,Gca_Gca,Defense_Tackles_Tkl,Defense_Tackles_Tklw,Defense_Tackles_Def_3Rd,Defense_Tackles_Mid_3Rd,Defense_Tackles_Att_3Rd,Defense_Challenges_Tkl,Defense_Challenges_Att,Defense_Challenges_Tkl_Pct,Defense_Challenges_Lost,Defense_Blocks,Defense_Blocks_Sh,Defense_Blocks_Pass,Defense_Int,Defense_Tkl_Plus_Int,Defense_Clr,Defense_Err,Possession_Touches,Possession_Touches_Def_Pen,Possession_Touches_Def_3Rd,Possession_Touches_Mid_3Rd,Possession_Touches_Att_3Rd,Possession_Touches_Att_Pen,Possession_Touches_Live,Possession_Take_Ons_Att,Possession_Take_Ons_Succ,Possession_Take_Ons_Succ_Pct,Possession_Take_Ons_Tkld,Possession_Take_Ons_Tkld_Pct,Possession_Carries,Possession_Carries_Totdist,Possession_Carries_Prgdist,Possession_Carries_Prgc,Possession_Carries_One_Third,Possession_Carries_Cpa,Possession_Carries_Mis,Possession_Carries_Dis,Possession_Receiving_Rec,Possession_Receiving_Prgr,Misc_Performance_Crdy,Misc_Performance_Crdr,Misc_Performance_2Crdy,Misc_Performance_Fls,Misc_Performance_Fld,Misc_Performance_Off,Misc_Performance_Pkwon,Misc_Performance_Pkcon,Misc_Performance_Og,Misc_Performance_Recov,Misc_Won,Misc_Lost,Misc_Won_Pct,Date
Freiburg,18:45,Europa League,Group stage,Thu,Away,W,4.0,0.0,0,0,fr Nantes,1.8,1.0,57.0,31845.0,Christian Günter,4-2-3-1,Horațiu Fesnic,4.0,16.0,8.0,50.0,0.25,0.5,16.2,0.0,0.0,0.0,1.8,0.11,2.2,2.2,3.0,0.0,3.0,100.0,1.0,0.4,0.4,0.0,0.0,0.0,0.0,6.0,16.0,37.5,44.0,2.0,25.0,32.3,7.0,71.4,55.9,12.0,1.0,8.3,0.0,6.4,451.0,552.0,81.7,9112.0,3228.0,163.0,187.0,87.2,201.0,236.0,85.2,75.0,108.0,69.4,2.0,1.0,1.7,12.0,37.0,5.0,2.0,49.0,517.0,35.0,8.0,2.0,14.0,18.0,13.0,5.0,3.0,2.0,0.0,0.0,4.0,28.0,15.0,5.0,1.0,3.0,1.0,3.0,6.0,19.0,11.0,9.0,8.0,2.0,8.0,14.0,57.1,6.0,7.0,2.0,5.0,12.0,31,17.0,0.0,657.0,88.0,240.0,301.0,121.0,23.0,657.0,13.0,5.0,38.5,6.0,46.2,455.0,2667.0,1400.0,18.0,18.0,5.0,8.0,2.0,439.0,48.0,1.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,52.0,15.0,9.0,62.5,2022-10-13
Freiburg,19:30,Bundesliga,Matchweek 10,Sun,Away,L,0.0,5.0,0,0,Bayern Munich,0.3,2.1,34.0,75000.0,Christian Günter,4-4-2,Sascha Stegemann,0.0,6.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.3,0.06,-0.3,-0.3,8.0,5.0,3.0,37.5,0.0,3.2,-1.8,0.0,0.0,0.0,0.0,9.0,17.0,52.9,31.0,1.0,35.5,33.7,7.0,85.7,58.6,11.0,0.0,0.0,1.0,22.0,248.0,340.0,72.9,4879.0,1914.0,98.0,124.0,79.0,91.0,114.0,79.8,44.0,74.0,59.5,0.0,0.2,0.4,4.0,16.0,3.0,0.0,21.0,295.0,45.0,10.0,0.0,4.0,9.0,14.0,5.0,0.0,4.0,0.0,0.0,4.0,9.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,14.0,8.0,4.0,8.0,2.0,7.0,17.0,41.2,10.0,8.0,1.0,7.0,11.0,25,20.0,0.0,435.0,73.0,186.0,168.0,83.0,18.0,435.0,11.0,6.0,54.5,4.0,36.4,211.0,1334.0,612.0,9.0,9.0,6.0,12.0,5.0,244.0,21.0,2.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,47.0,12.0,13.0,48.0,2022-10-16
Freiburg,18:00,DFB-Pokal,Round of 32,Wed,Home,W,2.0,1.0,0,0,St. Pauli,0.0,0.0,66.0,33000.0,Christian Günter,4-2-3-1,Felix Brych,2.0,23.0,6.0,26.1,0.09,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-19
Freiburg,15:30,Bundesliga,Matchweek 11,Sat,Home,W,2.0,0.0,0,0,Werder Bremen,2.9,0.5,61.0,34700.0,Christian Günter,3-4-3,Bastian Dankert,2.0,24.0,6.0,25.0,0.04,0.17,20.0,2.0,1.0,1.0,2.1,0.09,-0.9,-1.1,1.0,0.0,1.0,100.0,1.0,0.3,0.3,0.0,0.0,0.0,0.0,4.0,16.0,25.0,23.0,4.0,60.9,40.3,6.0,33.3,42.5,6.0,0.0,0.0,2.0,21.4,407.0,524.0,77.7,7151.0,2238.0,168.0,198.0,84.8,192.0,224.0,85.7,35.0,73.0,47.9,1.0,1.3,2.0,14.0,39.0,11.0,4.0,46.0,483.0,38.0,9.0,2.0,2.0,28.0,16.0,6.0,6.0,0.0,0.0,3.0,7.0,40.0,28.0,4.0,0.0,5.0,3.0,0.0,4.0,8.0,6.0,2.0,5.0,1.0,5.0,8.0,62.5,3.0,12.0,3.0,9.0,6.0,14,5.0,0.0,617.0,38.0,121.0,258.0,246.0,29.0,616.0,14.0,5.0,35.7,6.0,42.9,394.0,2224.0,1289.0,22.0,31.0,8.0,13.0,13.0,403.0,45.0,2.0,0.0,0.0,14.0,12.0,3.0,1.0,0.0,0.0,54.0,16.0,18.0,47.1,2022-10-22
Freiburg,21:00,Europa League,Group stage,Thu,Home,D,1.0,1.0,0,0,gr Olympiacos,1.5,2.1,65.0,33000.0,Christian Günter,4-4-2,Kristo Tohver,1.0,20.0,8.0,40.0,0.05,0.13,14.1,0.0,0.0,0.0,1.5,0.07,-0.5,-0.5,2.0,1.0,1.0,50.0,0.0,0.9,-0.1,0.0,0.0,0.0,0.0,1.0,8.0,12.5,38.0,4.0,13.2,28.3,5.0,60.0,58.0,0.0,0.0,0.0,2.0,20.5,558.0,681.0,81.9,10604.0,3172.0,219.0,248.0,88.3,254.0,289.0,87.9,75.0,123.0,61.0,1.0,1.4,1.7,19.0,47.0,20.0,6.0,72.0,631.0,50.0,10.0,2.0,9.0,41.0,24.0,9.0,8.0,0.0,0.0,0.0,7.0,34.0,24.0,7.0,0.0,2.0,0.0,1.0,2.0,16.0,8.0,1.0,8.0,7.0,8.0,10.0,80.0,2.0,8.0,1.0,7.0,5.0,21,7.0,0.0,769.0,48.0,153.0,381.0,240.0,41.0,769.0,11.0,5.0,45.5,5.0,45.5,513.0,2761.0,1796.0,29.0,26.0,3.0,12.0,8.0,554.0,72.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,61.0,16.0,15.0,51.6,2022-10-27
Freiburg,17:30,Bundesliga,Matchweek 12,Sun,Away,W,2.0,0.0,0,0,Schalke 04,2.3,0.6,55.0,61115.0,Christian Günter,4-2-3-1,Christian Dingert,2.0,17.0,7.0,41.2,0.06,0.14,16.4,0.0,1.0,1.0,1.5,0.09,-0.3,-0.5,3.0,0.0,3.0,100.0,1.0,0.2,0.2,0.0,0.0,0.0,0.0,5.0,18.0,27.8,39.0,4.0,35.9,36.4,7.0,57.1,46.6,11.0,1.0,9.1,2.0,15.3,333.0,456.0,73.0,6283.0,2347.0,133.0,159.0,83.6,132.0,157.0,84.1,50.0,96.0,52.1,1.0,0.7,0.9,12.0,31.0,13.0,5.0,34.0,397.0,57.0,20.0,1.0,6.0,23.0,19.0,8.0,6.0,2.0,0.0,2.0,12.0,34.0,25.0,3.0,1.0,2.0,3.0,0.0,4.0,8.0,6.0,3.0,3.0,2.0,2.0,4.0,50.0,2.0,11.0,4.0,7.0,9.0,17,18.0,0.0,556.0,55.0,186.0,217.0,155.0,31.0,555.0,20.0,7.0,35.0,7.0,35.0,258.0,1548.0,848.0,17.0,9.0,6.0,10.0,6.0,321.0,33.0,2.0,0.0,0.0,7.0,20.0,2.0,1.0,0.0,0.0,52.0,24.0,18.0,57.1,2022-10-30
Freiburg,21:45,Europa League,Group stage,Thu,Away,D,1.0,1.0,0,0,az Qarabağ Ağdam,1.1,1.0,45.0,30430.0,Christian Günter,4-4-2,Alekseiy Kovalev,1.0,7.0,1.0,14.3,0.0,0.0,24.1,1.0,1.0,1.0,0.3,0.04,-0.1,-0.3,5.0,1.0,4.0,80.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,20.0,34.0,7.0,35.3,37.2,10.0,80.0,61.3,15.0,0.0,0.0,1.0,18.0,263.0,386.0,68.1,5104.0,2169.0,122.0,152.0,80.3,90.0,127.0,70.9,45.0,85.0,52.9,0.0,0.2,0.3,3.0,19.0,4.0,0.0,23.0,334.0,49.0,17.0,0.0,5.0,8.0,17.0,1.0,0.0,1.0,0.0,3.0,10.0,9.0,5.0,2.0,0.0,0.0,2.0,0.0,2.0,31.0,14.0,22.0,4.0,5.0,15.0,26.0,57.7,11.0,10.0,4.0,6.0,13.0,44,31.0,0.0,513.0,80.0,251.0,175.0,91.0,9.0,512.0,9.0,3.0,33.3,6.0,66.7,183.0,1154.0,551.0,8.0,5.0,1.0,17.0,3.0,260.0,22.0,4.0,0.0,0.0,13.0,12.0,3.0,1.0,0.0,0.0,57.0,13.0,12.0,52.0,2022-11-03
Freiburg,17:30,Bundesliga,Matchweek 13,Sun,Home,W,2.0,0.0,0,0,Köln,1.4,0.5,55.0,33800.0,Christian Günter,4-2-3-1,Florian Badstübner,2.0,12.0,5.0,41.7,0.17,0.4,17.4,0.0,0.0,0.0,1.4,0.12,0.6,0.6,2.0,0.0,2.0,100.0,1.0,0.4,0.4,0.0,0.0,0.0,0.0,6.0,18.0,33.3,53.0,2.0,28.3,32.6,7.0,42.9,39.9,7.0,1.0,14.3,1.0,15.0,409.0,540.0,75.7,8653.0,3127.0,134.0,162.0,82.7,198.0,235.0,84.3,72.0,117.0,61.5,2.0,1.0,0.7,7.0,24.0,6.0,1.0,32.0,488.0,51.0,11.0,1.0,7.0,19.0,27.0,5.0,4.0,1.0,0.0,1.0,9.0,23.0,17.0,4.0,0.0,1.0,1.0,0.0,4.0,14.0,5.0,3.0,7.0,4.0,4.0,9.0,44.4,5.0,11.0,0.0,11.0,6.0,20,13.0,2.0,648.0,73.0,235.0,258.0,159.0,29.0,648.0,14.0,10.0,71.4,3.0,21.4,322.0,1657.0,698.0,15.0,8.0,4.0,14.0,4.0,406.0,32.0,0.0,0.0,0.0,9.0,10.0,1.0,0.0,0.0,0.0,48.0,19.0,25.0,43.2,2022-11-06
Freiburg,20:30,Bundesliga,Matchweek 14,Wed,Away,L,1.0,3.0,0,0,RB Leipzig,0.2,2.9,42.0,41240.0,Christian Günter,3-5-2,Harm Osmers,1.0,3.0,2.0,66.7,0.33,0.5,16.1,0.0,0.0,0.0,0.2,0.06,0.8,0.8,8.0,3.0,5.0,75.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,7.0,13.0,53.8,37.0,7.0,16.2,29.7,7.0,100.0,75.1,11.0,0.0,0.0,0.0,0.0,308.0,411.0,74.9,6302.0,2218.0,97.0,128.0,75.8,152.0,179.0,84.9,47.0,79.0,59.5,0.0,0.1,0.7,2.0,17.0,5.0,0.0,28.0,375.0,36.0,10.0,0.0,5.0,8.0,13.0,2.0,2.0,0.0,0.0,0.0,9.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,6.0,7.0,1.0,9.0,16.0,56.3,7.0,12.0,3.0,9.0,4.0,18,14.0,0.0,496.0,67.0,189.0,239.0,73.0,10.0,496.0,10.0,6.0,60.0,4.0,40.0,278.0,1517.0,805.0,8.0,5.0,2.0,11.0,5.0,303.0,28.0,4.0,0.0,0.0,22.0,9.0,0.0,0.0,1.0,0.0,39.0,17.0,13.0,56.7,2022-11-09
Freiburg,17:30,Bundesliga,Matchweek 15,Sun,Home,W,4.0,1.0,0,0,Union Berlin,2.3,1.7,72.0,33800.0,Christian Günter,3-4-3,Deniz Aytekin,4.0,5.0,3.0,60.0,0.4,0.67,20.4,0.0,2.0,2.0,0.7,0.14,1.7,1.3,2.0,1.0,1.0,100.0,0.0,1.1,0.1,2.0,1.0,0.0,1.0,3.0,6.0,50.0,20.0,5.0,25.0,30.8,2.0,50.0,48.0,9.0,1.0,11.1,1.0,20.0,684.0,761.0,89.9,12538.0,2910.0,261.0,275.0,94.9,325.0,349.0,93.1,73.0,95.0,76.8,2.0,0.7,1.0,4.0,60.0,9.0,1.0,43.0,734.0,27.0,7.0,0.0,7.0,12.0,14.0,2.0,1.0,1.0,0.0,0.0,6.0,10.0,9.0,0.0,0.0,0.0,1.0,0.0,7.0,12.0,5.0,6.0,3.0,3.0,4.0,6.0,66.7,2.0,6.0,1.0,5.0,2.0,14,10.0,0.0,831.0,37.0,118.0,559.0,157.0,16.0,829.0,14.0,7.0,50.0,7.0,50.0,683.0,3238.0,1632.0,17.0,12.0,3.0,15.0,4.0,678.0,43.0,0.0,0.0,0.0,13.0,8.0,0.0,1.0,2.0,0.0,44.0,15.0,14.0,51.7,2022-11-13
Freiburg,15:30,Bundesliga,Matchweek 16,Sat,Away,L,0.0,6.0,0,0,Wolfsburg,0.7,2.7,47.0,25849.0,Christian Günter,4-2-3-1,Felix Zwayer,0.0,9.0,1.0,11.1,0.0,0.0,14.6,0.0,0.0,0.0,0.7,0.08,-0.7,-0.7,10.0,6.0,4.0,50.0,0.0,3.3,-2.7,1.0,1.0,0.0,0.0,6.0,12.0,50.0,36.0,5.0,30.6,33.9,1.0,100.0,69.0,6.0,0.0,0.0,0.0,5.5,354.0,466.0,76.0,6564.0,2360.0,147.0,176.0,83.5,164.0,190.0,86.3,37.0,68.0,54.4,0.0,0.6,1.3,6.0,22.0,7.0,1.0,30.0,417.0,45.0,11.0,1.0,0.0,12.0,21.0,5.0,1.0,3.0,0.0,4.0,13.0,16.0,13.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,3.0,2.0,3.0,0.0,1.0,4.0,25.0,3.0,6.0,2.0,4.0,8.0,13,8.0,0.0,537.0,53.0,196.0,233.0,110.0,20.0,537.0,11.0,4.0,36.4,5.0,45.5,310.0,1643.0,665.0,8.0,5.0,1.0,9.0,4.0,347.0,30.0,2.0,0.0,0.0,12.0,11.0,4.0,0.0,1.0,0.0,39.0,17.0,17.0,50.0,2023-01-21
Freiburg,20:30,Bundesliga,Matchweek 17,Wed,Home,D,1.0,1.0,0,0,Eint Frankfurt,1.9,0.2,44.0,34700.0,Christian Günter,3-4-3,Deniz Aytekin,1.0,13.0,5.0,38.5,0.08,0.2,15.8,0.0,0.0,0.0,1.9,0.15,-0.9,-0.9,2.0,1.0,1.0,50.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,11.0,20.0,55.0,36.0,1.0,38.9,35.6,6.0,100.0,69.7,9.0,1.0,11.1,2.0,19.6,310.0,441.0,70.3,6528.0,2579.0,103.0,134.0,76.9,140.0,174.0,80.5,57.0,92.0,62.0,1.0,1.1,1.4,8.0,23.0,15.0,3.0,34.0,394.0,43.0,18.0,1.0,3.0,18.0,13.0,4.0,2.0,2.0,0.0,4.0,12.0,21.0,17.0,1.0,1.0,1.0,0.0,1.0,2.0,26.0,16.0,14.0,11.0,1.0,13.0,20.0,65.0,7.0,8.0,0.0,8.0,15.0,41,13.0,0.0,560.0,56.0,196.0,226.0,145.0,36.0,560.0,16.0,10.0,62.5,4.0,25.0,198.0,1422.0,682.0,14.0,5.0,4.0,21.0,7.0,304.0,34.0,3.0,0.0,0.0,15.0,14.0,4.0,0.0,0.0,0.0,72.0,29.0,18.0,61.7,2023-01-25
Freiburg,15:30,Bundesliga,Matchweek 18,Sat,Home,W,3.0,1.0,0,0,Augsburg,1.7,1.7,46.0,33500.0,Christian Günter,3-4-3,Christian Dingert,3.0,14.0,9.0,64.3,0.21,0.33,15.7,0.0,0.0,0.0,1.7,0.13,1.3,1.3,4.0,1.0,3.0,100.0,0.0,1.7,0.7,1.0,1.0,0.0,0.0,9.0,23.0,39.1,36.0,6.0,55.6,46.0,6.0,50.0,46.8,19.0,2.0,10.5,0.0,10.0,326.0,441.0,73.9,6799.0,2709.0,109.0,135.0,80.7,170.0,206.0,82.5,45.0,87.0,51.7,3.0,1.5,1.7,11.0,27.0,9.0,4.0,38.0,402.0,38.0,9.0,0.0,2.0,15.0,17.0,3.0,2.0,1.0,0.0,1.0,6.0,26.0,23.0,1.0,1.0,1.0,0.0,0.0,6.0,20.0,11.0,8.0,12.0,0.0,5.0,10.0,50.0,5.0,14.0,3.0,11.0,5.0,25,30.0,0.0,571.0,80.0,221.0,215.0,138.0,22.0,571.0,17.0,3.0,17.6,10.0,58.8,277.0,1804.0,902.0,15.0,10.0,5.0,8.0,10.0,321.0,37.0,3.0,0.0,0.0,14.0,8.0,1.0,0.0,1.0,0.0,55.0,31.0,24.0,56.4,2023-01-28
Freiburg,15:30,Bundesliga,Matchweek 19,Sat,Away,L,1.0,5.0,0,0,Dortmund,0.4,1.9,24.0,81365.0,Christian Günter,5-3-2,Robert Schröder,1.0,6.0,3.0,50.0,0.17,0.33,21.5,0.0,0.0,0.0,0.4,0.07,0.6,0.6,10.0,5.0,5.0,50.0,0.0,2.0,-3.0,0.0,0.0,0.0,0.0,8.0,20.0,40.0,29.0,2.0,37.9,37.2,10.0,90.0,70.9,26.0,0.0,0.0,0.0,18.0,157.0,226.0,69.5,3080.0,1452.0,66.0,91.0,72.5,56.0,64.0,87.5,27.0,55.0,49.1,0.0,0.2,0.2,3.0,5.0,1.0,0.0,6.0,191.0,34.0,14.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,14.0,4.0,2.0,13.0,21.0,61.9,8.0,15.0,8.0,7.0,11.0,31,28.0,0.0,335.0,93.0,202.0,95.0,43.0,5.0,335.0,5.0,0.0,0.0,5.0,100.0,163.0,786.0,302.0,3.0,3.0,1.0,10.0,5.0,155.0,6.0,4.0,1.0,1.0,14.0,12.0,1.0,0.0,0.0,0.0,33.0,5.0,4.0,55.6,2023-02-04
Freiburg,18:00,DFB-Pokal,Round of 16,Tue,Away,W,2.0,0.0,0,0,Sandhausen,0.0,0.0,69.0,11782.0,Christian Günter,4-2-3-1,Marco Fritz,2.0,16.0,3.0,18.8,0.13,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-07
Freiburg,15:30,Bundesliga,Matchweek 20,Sat,Home,W,2.0,1.0,0,0,Stuttgart,2.0,1.1,53.0,34700.0,Christian Günter,4-2-3-1,Sascha Stegemann,2.0,7.0,3.0,42.9,0.0,0.0,20.1,0.0,2.0,2.0,0.5,0.07,0.0,-0.5,3.0,1.0,2.0,66.7,0.0,0.3,-0.7,0.0,0.0,0.0,0.0,3.0,11.0,27.3,33.0,5.0,24.2,31.4,5.0,60.0,55.6,9.0,1.0,11.1,0.0,4.0,431.0,536.0,80.4,7573.0,2547.0,191.0,215.0,88.8,184.0,215.0,85.6,43.0,77.0,55.8,0.0,0.5,1.0,7.0,39.0,8.0,2.0,43.0,482.0,50.0,10.0,4.0,6.0,12.0,29.0,4.0,2.0,1.0,0.0,4.0,8.0,17.0,10.0,1.0,3.0,1.0,2.0,0.0,4.0,10.0,1.0,3.0,5.0,2.0,0.0,8.0,0.0,8.0,19.0,7.0,12.0,5.0,15,21.0,0.0,638.0,58.0,165.0,297.0,181.0,18.0,636.0,19.0,11.0,57.9,7.0,36.8,316.0,1900.0,951.0,15.0,14.0,3.0,14.0,4.0,428.0,43.0,3.0,0.0,0.0,13.0,9.0,4.0,2.0,0.0,0.0,49.0,15.0,20.0,42.9,2023-02-11
Freiburg,15:30,Bundesliga,Matchweek 21,Sat,Away,W,2.0,0.0,0,0,Bochum,2.6,1.4,52.0,25100.0,Christian Günter,4-2-3-1,Felix Zwayer,2.0,19.0,5.0,26.3,0.11,0.4,15.2,0.0,0.0,0.0,2.6,0.14,-0.6,-0.6,5.0,0.0,5.0,100.0,1.0,1.3,1.3,0.0,0.0,0.0,0.0,10.0,26.0,38.5,38.0,4.0,55.3,44.3,5.0,100.0,68.4,16.0,1.0,6.3,2.0,14.5,303.0,442.0,68.6,5541.0,2409.0,124.0,166.0,74.7,103.0,142.0,72.5,47.0,92.0,51.1,2.0,2.2,1.8,13.0,26.0,9.0,3.0,26.0,396.0,46.0,16.0,2.0,1.0,20.0,14.0,5.0,4.0,1.0,0.0,0.0,4.0,33.0,21.0,5.0,2.0,3.0,1.0,1.0,4.0,13.0,11.0,5.0,6.0,2.0,3.0,11.0,27.3,8.0,8.0,4.0,4.0,19.0,32,24.0,2.0,565.0,80.0,245.0,210.0,115.0,27.0,565.0,22.0,10.0,45.5,10.0,45.5,298.0,1474.0,736.0,16.0,7.0,3.0,12.0,10.0,296.0,26.0,2.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,68.0,28.0,38.0,42.4,2023-02-18
Freiburg,15:30,Bundesliga,Matchweek 22,Sun,Home,D,1.0,1.0,0,0,Leverkusen,0.8,2.2,45.0,34000.0,Mark Flekken,4-4-2,Daniel Siebert,1.0,9.0,4.0,44.4,0.11,0.25,18.5,1.0,0.0,0.0,0.8,0.1,0.2,0.2,4.0,1.0,3.0,75.0,0.0,1.5,0.5,0.0,0.0,0.0,0.0,11.0,24.0,45.8,43.0,3.0,39.5,35.8,8.0,87.5,69.6,11.0,0.0,0.0,0.0,0.0,350.0,485.0,72.2,6541.0,2588.0,162.0,197.0,82.2,139.0,185.0,75.1,45.0,77.0,58.4,0.0,0.3,0.4,5.0,26.0,1.0,0.0,23.0,446.0,37.0,11.0,0.0,2.0,12.0,13.0,1.0,0.0,1.0,0.0,2.0,8.0,14.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,19.0,11.0,8.0,4.0,7.0,6.0,17.0,35.3,11.0,11.0,4.0,7.0,7.0,26,21.0,0.0,593.0,81.0,225.0,240.0,130.0,14.0,593.0,11.0,7.0,63.6,2.0,18.2,368.0,1568.0,700.0,10.0,8.0,0.0,13.0,10.0,343.0,23.0,2.0,0.0,0.0,14.0,12.0,2.0,0.0,0.0,0.0,60.0,15.0,11.0,57.7,2023-02-26
Freiburg,15:30,Bundesliga,Matchweek 23,Sat,Away,D,0.0,0.0,0,0,M'Gladbach,0.3,1.5,48.0,52000.0,Christian Günter,3-5-2,Benjamin Brand,0.0,8.0,3.0,37.5,0.0,0.0,22.1,1.0,0.0,0.0,0.3,0.04,-0.3,-0.3,3.0,0.0,3.0,100.0,1.0,0.8,0.8,0.0,0.0,0.0,0.0,4.0,12.0,33.3,25.0,1.0,32.0,33.3,5.0,80.0,64.2,10.0,0.0,0.0,0.0,5.0,358.0,470.0,76.2,6772.0,2185.0,123.0,150.0,82.0,193.0,218.0,88.5,36.0,79.0,45.6,0.0,0.1,0.5,4.0,18.0,8.0,2.0,26.0,429.0,39.0,11.0,2.0,4.0,16.0,17.0,5.0,5.0,0.0,0.0,2.0,10.0,15.0,11.0,1.0,0.0,1.0,2.0,0.0,0.0,17.0,11.0,6.0,9.0,2.0,7.0,11.0,63.6,4.0,11.0,2.0,9.0,8.0,25,17.0,0.0,556.0,50.0,181.0,288.0,90.0,16.0,556.0,10.0,3.0,30.0,5.0,50.0,330.0,1654.0,788.0,9.0,8.0,2.0,7.0,7.0,351.0,26.0,2.0,0.0,0.0,15.0,11.0,2.0,0.0,0.0,0.0,54.0,18.0,21.0,46.2,2023-03-04
